time,bid,ask
2023-12-18T19:17:35.507Z,142.98,142.982
2023-12-18T19:17:37.599Z,142.983,142.985
2023-12-18T19:17:39.696Z,142.982,142.984
2023-12-18T19:17:43.691Z,142.98,142.985
2023-12-18T19:17:45.797Z,142.981,142.983
2023-12-18T19:17:47.917Z,142.98,142.982
2023-12-18T19:17:58.414Z,142.983,142.983
2023-12-18T19:18:02.584Z,142.984,142.985
2023-12-18T19:18:04.696Z,142.983,142.986
2023-12-18T19:18:08.892Z,142.984,142.985
2023-12-18T19:18:11.038Z,142.987,142.986
2023-12-18T19:18:15.270Z,142.988,142.989
2023-12-18T19:18:19.538Z,142.987,142.99
2023-12-18T19:18:21.648Z,142.988,142.989
2023-12-18T19:18:27.965Z,142.99,142.99
2023-12-18T19:18:32.247Z,142.988,142.992
2023-12-18T19:18:34.351Z,142.989,142.99
2023-12-18T19:18:44.825Z,142.99,142.991
2023-12-18T19:18:49.007Z,142.989,142.992
2023-12-18T19:18:53.203Z,142.988,142.991
2023-12-18T19:18:57.360Z,142.989,142.99
2023-12-18T19:19:01.751Z,142.983,142.984
2023-12-18T19:19:03.854Z,142.984,142.985
2023-12-18T19:19:07.790Z,142.983,142.986
2023-12-18T19:19:14.204Z,142.986,142.985
2023-12-18T19:19:16.295Z,142.985,142.988
2023-12-18T19:19:18.398Z,142.987,142.987
2023-12-18T19:19:56.526Z,142.989,142.991
2023-12-18T19:20:00.731Z,142.99,142.992
2023-12-18T19:20:02.817Z,142.988,142.991
2023-12-18T19:20:06.893Z,142.989,142.999
2023-12-18T19:20:08.977Z,142.998,143.01
2023-12-18T19:20:11.114Z,143.008,143.011
2023-12-18T19:20:13.212Z,143.009,143.01
2023-12-18T19:20:15.310Z,143.008,143.004
2023-12-18T19:20:17.396Z,143.002,143.005
2023-12-18T19:20:19.484Z,143.003,143.004
2023-12-18T19:20:32.056Z,143.002,142.996
2023-12-18T19:20:34.184Z,142.994,142.993
2023-12-18T19:20:36.274Z,142.991,142.992
2023-12-18T19:20:53.143Z,142.99,142.991
2023-12-18T19:20:55.241Z,142.989,142.992
2023-12-18T19:21:05.703Z,142.991,142.993
2023-12-18T19:21:09.896Z,142.994,142.996
2023-12-18T19:21:12.002Z,142.991,142.993
2023-12-18T19:21:20.536Z,142.989,142.991
2023-12-18T19:21:26.796Z,142.99,142.992
2023-12-18T19:21:28.887Z,142.989,142.991
2023-12-18T19:21:31.029Z,142.99,142.992
2023-12-18T19:21:33.132Z,142.989,142.991
2023-12-18T19:21:41.546Z,142.988,142.99
2023-12-18T19:21:45.476Z,142.989,142.991
2023-12-18T19:21:56.209Z,142.997,142.999
2023-12-18T19:22:00.416Z,142.999,143.001
2023-12-18T19:22:06.686Z,143,143.002
2023-12-18T19:22:10.661Z,143.003,143.003
2023-12-18T19:22:12.770Z,143.001,143.005
2023-12-18T19:22:16.952Z,143.003,143.004
2023-12-18T19:22:21.177Z,143.002,143.003
2023-12-18T19:22:37.908Z,143,143.002
2023-12-18T19:22:46.499Z,143.002,143.004
2023-12-18T19:22:48.601Z,143.005,143.007
2023-12-18T19:22:50.705Z,143.009,143.011
2023-12-18T19:22:54.895Z,143.01,143.012
2023-12-18T19:22:58.991Z,143.009,143.011
2023-12-18T19:23:03.170Z,143.01,143.012
2023-12-18T19:23:07.570Z,143.012,143.014
2023-12-18T19:23:09.676Z,143.011,143.013
2023-12-18T19:23:11.775Z,143.009,143.011
2023-12-18T19:23:20.177Z,143.005,143.007
2023-12-18T19:23:24.368Z,143.008,143.01
2023-12-18T19:23:28.692Z,143.007,143.009
2023-12-18T19:23:30.797Z,143.003,143.008
2023-12-18T19:23:38.906Z,143.006,143.007
2023-12-18T19:23:41.012Z,143.004,143.006
2023-12-18T19:23:43.344Z,143.002,143.005
2023-12-18T19:23:47.305Z,143.003,143.004
2023-12-18T19:23:49.392Z,143.002,143.005
2023-12-18T19:23:51.475Z,143.004,143.004
2023-12-18T19:23:57.717Z,143.002,143.006
2023-12-18T19:23:59.795Z,143.004,143.005
2023-12-18T19:24:01.873Z,143.003,143.006
2023-12-18T19:24:03.951Z,143.004,143.007
2023-12-18T19:24:06.434Z,143.003,143.005
2023-12-18T19:24:08.524Z,142.991,143
2023-12-18T19:24:10.608Z,142.99,142.993
2023-12-18T19:24:14.425Z,142.991,142.992
2023-12-18T19:24:16.552Z,142.99,142.99
2023-12-18T19:24:18.630Z,142.988,142.991
2023-12-18T19:24:20.744Z,142.989,142.99
2023-12-18T19:24:27.017Z,142.988,142.991
2023-12-18T19:24:29.113Z,142.981,142.993
2023-12-18T19:24:31.214Z,142.991,142.994
2023-12-18T19:24:33.357Z,142.992,142.996
2023-12-18T19:24:35.483Z,142.995,142.994
2023-12-18T19:24:39.790Z,142.992,142.996
2023-12-18T19:24:43.950Z,142.994,143.002
2023-12-18T19:24:46.033Z,143.001,143.004
2023-12-18T19:25:00.729Z,143.002,143.003
2023-12-18T19:25:04.907Z,143.001,143.001
2023-12-18T19:25:09.097Z,142.999,143.003
2023-12-18T19:25:15.355Z,143.001,143.002
2023-12-18T19:25:21.924Z,143,143.003
2023-12-18T19:25:26.140Z,142.998,143
2023-12-18T19:25:30.336Z,142.997,142.997
2023-12-18T19:25:34.607Z,142.994,142.995
2023-12-18T19:25:36.704Z,142.99,142.992
2023-12-18T19:25:38.794Z,142.987,142.989
2023-12-18T19:25:40.880Z,142.989,142.991
2023-12-18T19:25:42.955Z,142.99,142.992
2023-12-18T19:25:45.090Z,142.989,142.991
2023-12-18T19:25:59.811Z,142.988,142.99
2023-12-18T19:26:06.095Z,142.987,142.989
2023-12-18T19:26:08.179Z,142.984,142.987
2023-12-18T19:26:10.269Z,142.985,142.986
2023-12-18T19:26:14.474Z,142.986,142.988
2023-12-18T19:26:16.568Z,142.988,142.989
2023-12-18T19:26:20.769Z,142.991,142.99
2023-12-18T19:26:22.862Z,142.99,142.993
2023-12-18T19:26:37.536Z,142.991,142.992
2023-12-18T19:26:43.262Z,142.99,142.989
2023-12-18T19:26:49.512Z,142.987,142.988
2023-12-18T19:26:59.983Z,142.986,142.989
2023-12-18T19:27:02.079Z,142.987,142.991
2023-12-18T19:27:06.270Z,142.99,142.992
2023-12-18T19:27:15.313Z,142.988,142.99
2023-12-18T19:27:18.782Z,142.98,142.992
2023-12-18T19:27:25.097Z,142.989,142.991
2023-12-18T19:27:29.978Z,142.996,142.994
2023-12-18T19:27:32.056Z,142.998,143
2023-12-18T19:27:46.134Z,142.999,143.001
2023-12-18T19:27:56.667Z,142.998,142.998
2023-12-18T19:27:58.759Z,142.996,142.996
2023-12-18T19:28:00.865Z,142.994,142.999
2023-12-18T19:28:02.959Z,142.997,143
2023-12-18T19:28:05.044Z,142.998,142.999
2023-12-18T19:28:07.133Z,142.997,143
2023-12-18T19:28:13.477Z,142.998,142.998
2023-12-18T19:28:15.571Z,142.992,142.993
2023-12-18T19:28:22.453Z,142.99,142.991
2023-12-18T19:28:26.002Z,142.989,142.99
2023-12-18T19:28:30.240Z,142.988,142.993
2023-12-18T19:28:32.329Z,142.99,142.992
2023-12-18T19:28:34.983Z,142.989,142.993
2023-12-18T19:28:37.078Z,142.993,142.995
2023-12-18T19:28:39.162Z,142.995,142.997
2023-12-18T19:28:41.274Z,142.993,142.995
2023-12-18T19:28:45.474Z,142.992,142.993
2023-12-18T19:28:53.205Z,142.991,142.994
2023-12-18T19:28:55.279Z,142.992,142.993
2023-12-18T19:29:01.509Z,142.99,142.992
2023-12-18T19:29:12.844Z,142.992,142.993
2023-12-18T19:29:26.689Z,142.991,142.994
2023-12-18T19:29:30.860Z,142.992,142.993
2023-12-18T19:29:39.193Z,142.99,142.992
2023-12-18T19:29:41.293Z,142.991,142.993
2023-12-18T19:29:46.262Z,142.99,142.992
2023-12-18T19:29:49.708Z,142.991,142.993
2023-12-18T19:29:51.799Z,142.99,142.992
2023-12-18T19:30:00.948Z,142.991,142.993
2023-12-18T19:30:05.133Z,142.99,142.992
2023-12-18T19:30:09.318Z,142.988,142.993
2023-12-18T19:30:11.418Z,142.99,142.992
2023-12-18T19:30:13.527Z,142.989,142.991
2023-12-18T19:30:38.647Z,142.988,142.99
2023-12-18T19:30:44.915Z,142.989,142.991
2023-12-18T19:30:47.012Z,142.988,142.99
2023-12-18T19:30:49.103Z,142.993,142.994
2023-12-18T19:30:51.227Z,142.99,142.992
2023-12-18T19:31:07.924Z,142.982,142.984
2023-12-18T19:31:11.658Z,142.986,142.985
2023-12-18T19:31:20.050Z,142.983,142.986
2023-12-18T19:31:52.015Z,142.982,142.984
2023-12-18T19:32:02.540Z,142.981,142.983
2023-12-18T19:32:06.162Z,142.968,142.966
2023-12-18T19:32:08.256Z,142.966,142.959
2023-12-18T19:32:10.336Z,142.96,142.961
2023-12-18T19:32:12.426Z,142.959,142.962
2023-12-18T19:32:14.526Z,142.96,142.961
2023-12-18T19:32:18.709Z,142.959,142.954
2023-12-18T19:32:20.805Z,142.952,142.953
2023-12-18T19:32:24.992Z,142.951,142.954
2023-12-18T19:32:27.070Z,142.958,142.961
2023-12-18T19:32:29.171Z,142.957,142.958
2023-12-18T19:32:31.251Z,142.956,142.959
2023-12-18T19:32:35.462Z,142.957,142.961
2023-12-18T19:32:37.547Z,142.959,142.96
2023-12-18T19:32:52.875Z,142.963,142.965
2023-12-18T19:32:57.035Z,142.967,142.969
2023-12-18T19:32:59.121Z,142.962,142.964
2023-12-18T19:33:01.271Z,142.96,142.962
2023-12-18T19:33:03.388Z,142.959,142.961
2023-12-18T19:33:06.847Z,142.958,142.96
2023-12-18T19:33:22.203Z,142.949,142.951
2023-12-18T19:33:32.020Z,142.948,142.95
2023-12-18T19:33:36.905Z,142.951,142.953
2023-12-18T19:33:40.429Z,142.952,142.954
2023-12-18T19:33:43.242Z,142.951,142.953
2023-12-18T19:33:46.717Z,142.952,142.959
2023-12-18T19:34:16.178Z,142.957,142.96
2023-12-18T19:34:18.282Z,142.96,142.963
2023-12-18T19:34:23.162Z,142.961,142.962
2023-12-18T19:34:25.271Z,142.962,142.963
2023-12-18T19:34:27.375Z,142.96,142.962
2023-12-18T19:34:31.548Z,142.959,142.961
2023-12-18T19:34:35.723Z,142.96,142.962
2023-12-18T19:34:37.831Z,142.961,142.963
2023-12-18T19:34:42.165Z,142.962,142.964
2023-12-18T19:34:44.263Z,142.968,142.969
2023-12-18T19:35:03.199Z,142.977,142.97
2023-12-18T19:35:07.365Z,142.978,142.979
2023-12-18T19:35:13.013Z,142.983,142.984
2023-12-18T19:35:19.306Z,142.982,142.981
2023-12-18T19:35:23.498Z,142.979,142.978
2023-12-18T19:35:25.597Z,142.976,142.979
2023-12-18T19:35:43.111Z,142.977,142.978
2023-12-18T19:35:53.568Z,142.978,142.98
2023-12-18T19:35:59.846Z,142.988,142.991
2023-12-18T19:36:01.928Z,142.98,142.981
2023-12-18T19:36:04.015Z,142.981,142.983
2023-12-18T19:36:06.130Z,142.98,142.982
2023-12-18T19:36:12.369Z,142.978,142.98
2023-12-18T19:36:20.682Z,142.977,142.989
2023-12-18T19:36:26.949Z,142.978,142.98
2023-12-18T19:36:35.329Z,142.977,142.979
2023-12-18T19:36:41.596Z,142.978,142.98
2023-12-18T19:36:43.683Z,142.977,142.979
2023-12-18T19:36:45.803Z,142.978,142.98
2023-12-18T19:36:47.909Z,142.977,142.979
2023-12-18T19:36:56.335Z,142.978,142.98
2023-12-18T19:37:02.613Z,142.987,142.988
2023-12-18T19:37:08.910Z,142.989,142.99
2023-12-18T19:37:10.992Z,142.99,142.992
2023-12-18T19:37:15.205Z,142.991,142.993
2023-12-18T19:37:41.935Z,142.99,142.983
2023-12-18T19:37:44.035Z,142.981,142.982
2023-12-18T19:37:46.121Z,142.977,142.979
2023-12-18T19:37:48.706Z,142.976,142.978
2023-12-18T19:38:22.255Z,142.972,142.974
2023-12-18T19:38:24.351Z,142.965,142.975
2023-12-18T19:38:26.422Z,142.966,142.968
2023-12-18T19:38:30.585Z,142.96,142.962
2023-12-18T19:38:36.868Z,142.958,142.96
2023-12-18T19:38:40.507Z,142.959,142.961
2023-12-18T19:38:49.435Z,142.961,142.962
2023-12-18T19:38:53.621Z,142.962,142.963
2023-12-18T19:38:57.288Z,142.961,142.962
2023-12-18T19:39:07.721Z,142.96,142.963
2023-12-18T19:39:18.988Z,142.959,142.961
2023-12-18T19:39:22.337Z,142.958,142.96
2023-12-18T19:39:25.271Z,142.961,142.964
2023-12-18T19:39:44.101Z,142.959,142.961
2023-12-18T19:39:46.201Z,142.96,142.962
2023-12-18T19:39:52.502Z,142.962,142.964
2023-12-18T19:39:55.896Z,142.963,142.963
2023-12-18T19:40:00.183Z,142.961,142.962
2023-12-18T19:40:02.270Z,142.96,142.961
2023-12-18T19:40:11.429Z,142.963,142.964
2023-12-18T19:40:17.729Z,142.966,142.967
2023-12-18T19:40:19.872Z,142.968,142.969
2023-12-18T19:40:45.252Z,142.969,142.971
2023-12-18T19:40:50.480Z,142.968,142.97
2023-12-18T19:41:02.078Z,142.966,142.967
2023-12-18T19:41:14.594Z,142.967,142.968
2023-12-18T19:41:16.683Z,142.971,142.973
2023-12-18T19:41:20.893Z,142.978,142.98
2023-12-18T19:41:47.124Z,142.971,142.974
2023-12-18T19:41:52.442Z,142.972,142.973
2023-12-18T19:41:54.555Z,142.973,142.975
2023-12-18T19:41:57.594Z,142.978,142.979
2023-12-18T19:42:04.980Z,142.981,142.98
2023-12-18T19:42:09.165Z,142.978,142.983
2023-12-18T19:42:13.368Z,142.979,142.98
2023-12-18T19:42:19.694Z,142.978,142.981
2023-12-18T19:42:21.780Z,142.977,142.98
2023-12-18T19:42:31.140Z,142.979,142.981
2023-12-18T19:42:35.411Z,142.98,142.982
2023-12-18T19:42:37.515Z,142.979,142.98
2023-12-18T19:42:39.596Z,142.977,142.979
2023-12-18T19:42:44.880Z,142.978,142.98
2023-12-18T19:42:48.012Z,142.977,142.979
2023-12-18T19:42:50.108Z,142.978,142.98
2023-12-18T19:42:52.196Z,142.977,142.979
2023-12-18T19:42:55.358Z,142.978,142.98
2023-12-18T19:43:06.884Z,142.984,142.986
2023-12-18T19:43:11.055Z,142.986,142.99
2023-12-18T19:43:13.145Z,142.987,142.989
2023-12-18T19:43:17.346Z,142.988,142.99
2023-12-18T19:43:20.487Z,142.987,142.988
2023-12-18T19:43:22.578Z,142.986,142.989
2023-12-18T19:43:26.782Z,142.982,142.984
2023-12-18T19:43:30.959Z,142.981,142.983
2023-12-18T19:43:36.312Z,142.98,142.982
2023-12-18T19:43:38.410Z,142.979,142.98
2023-12-18T19:43:45.677Z,142.98,142.981
2023-12-18T19:43:54.031Z,142.981,142.983
2023-12-18T19:43:56.119Z,142.98,142.984
2023-12-18T19:44:00.479Z,142.978,142.981
2023-12-18T19:44:06.792Z,142.979,142.98
2023-12-18T19:44:10.975Z,142.981,142.981
2023-12-18T19:44:27.704Z,142.977,142.98
2023-12-18T19:44:39.191Z,142.972,142.975
2023-12-18T19:44:41.318Z,142.975,142.976
2023-12-18T19:44:47.731Z,142.973,142.975
2023-12-18T19:44:50.759Z,142.974,142.976
2023-12-18T19:44:54.979Z,142.973,142.975
2023-12-18T19:45:03.365Z,142.969,142.974
2023-12-18T19:45:05.463Z,142.97,142.973
2023-12-18T19:45:07.541Z,142.969,142.972
2023-12-18T19:45:09.628Z,142.972,142.974
2023-12-18T19:45:11.751Z,142.978,142.98
2023-12-18T19:45:13.841Z,142.982,142.981
2023-12-18T19:45:15.981Z,142.981,142.982
2023-12-18T19:45:20.158Z,142.98,142.983
2023-12-18T19:45:22.271Z,142.979,142.981
2023-12-18T19:45:27.757Z,142.98,142.983
2023-12-18T19:45:39.033Z,142.979,142.982
2023-12-18T19:45:41.116Z,142.982,142.984
2023-12-18T19:45:46.643Z,142.98,142.982
2023-12-18T19:45:49.487Z,142.978,142.98
2023-12-18T19:45:52.905Z,142.971,142.973
2023-12-18T19:46:18.825Z,142.969,142.971
2023-12-18T19:46:22.198Z,142.97,142.972
2023-12-18T19:46:24.288Z,142.969,142.969
2023-12-18T19:46:26.365Z,142.968,142.971
2023-12-18T19:46:29.273Z,142.967,142.969
2023-12-18T19:46:31.354Z,142.968,142.97
2023-12-18T19:46:33.438Z,142.969,142.971
2023-12-18T19:46:46.002Z,142.968,142.97
2023-12-18T19:46:52.285Z,142.971,142.971
2023-12-18T19:46:54.381Z,142.97,142.973
2023-12-18T19:47:00.677Z,142.969,142.971
2023-12-18T19:47:04.085Z,142.97,142.972
2023-12-18T19:47:14.578Z,142.969,142.971
2023-12-18T19:47:16.737Z,142.97,142.972
2023-12-18T19:47:39.837Z,142.961,142.963
2023-12-18T19:47:41.930Z,142.96,142.962
2023-12-18T19:47:46.121Z,142.959,142.961
2023-12-18T19:47:50.299Z,142.96,142.963
2023-12-18T19:48:03.743Z,142.949,142.952
2023-12-18T19:48:09.060Z,142.95,142.951
2023-12-18T19:48:13.251Z,142.949,142.952
2023-12-18T19:48:15.340Z,142.956,142.959
2023-12-18T19:48:19.527Z,142.957,142.96
2023-12-18T19:48:38.362Z,142.958,142.961
2023-12-18T19:48:41.427Z,142.957,142.96
2023-12-18T19:48:55.183Z,142.958,142.959
2023-12-18T19:49:00.322Z,142.957,142.96
2023-12-18T19:49:06.620Z,142.956,142.959
2023-12-18T19:49:09.799Z,142.957,142.958
2023-12-18T19:49:38.025Z,142.958,142.96
2023-12-18T19:49:40.126Z,142.957,142.959
2023-12-18T19:50:05.323Z,142.958,142.96
2023-12-18T19:50:30.405Z,142.957,142.959
2023-12-18T19:50:40.876Z,142.958,142.96
2023-12-18T19:50:42.958Z,142.946,142.958
2023-12-18T19:50:47.135Z,142.947,142.949
2023-12-18T19:50:49.229Z,142.946,142.948
2023-12-18T19:50:53.408Z,142.945,142.947
2023-12-18T19:50:55.576Z,142.946,142.948
2023-12-18T19:50:59.036Z,142.947,142.943
2023-12-18T19:51:01.118Z,142.941,142.944
2023-12-18T19:51:07.409Z,142.942,142.945
2023-12-18T19:51:09.504Z,142.943,142.944
2023-12-18T19:51:15.783Z,142.942,142.94
2023-12-18T19:51:24.153Z,142.938,142.939
2023-12-18T19:51:26.247Z,142.937,142.94
2023-12-18T19:51:30.406Z,142.939,142.941
2023-12-18T19:51:33.308Z,142.938,142.939
2023-12-18T19:51:35.404Z,142.94,142.94
2023-12-18T19:51:37.491Z,142.941,142.943
2023-12-18T19:51:42.998Z,142.942,142.944
2023-12-18T19:51:45.218Z,142.923,142.924
2023-12-18T19:51:47.936Z,142.924,142.926
2023-12-18T19:51:50.036Z,142.922,142.925
2023-12-18T19:51:53.588Z,142.92,142.922
2023-12-18T19:51:57.772Z,142.922,142.923
2023-12-18T19:51:59.852Z,142.921,142.922
2023-12-18T19:52:02.687Z,142.928,142.92
2023-12-18T19:52:06.903Z,142.917,142.919
2023-12-18T19:52:15.258Z,142.918,142.92
2023-12-18T19:52:20.790Z,142.917,142.918
2023-12-18T19:52:22.889Z,142.914,142.914
2023-12-18T19:52:27.082Z,142.916,142.918
2023-12-18T19:52:29.179Z,142.906,142.909
2023-12-18T19:52:39.635Z,142.908,142.91
2023-12-18T19:52:42.566Z,142.913,142.909
2023-12-18T19:52:44.661Z,142.921,142.921
2023-12-18T19:52:48.830Z,142.911,142.914
2023-12-18T19:52:56.475Z,142.912,142.918
2023-12-18T19:52:58.573Z,142.916,142.919
2023-12-18T19:53:00.657Z,142.918,142.918
2023-12-18T19:53:02.759Z,142.912,142.913
2023-12-18T19:53:04.858Z,142.907,142.909
2023-12-18T19:53:07.710Z,142.906,142.908
2023-12-18T19:53:14.153Z,142.903,142.909
2023-12-18T19:53:16.243Z,142.905,142.907
2023-12-18T19:53:18.373Z,142.906,142.908
2023-12-18T19:53:28.815Z,142.908,142.91
2023-12-18T19:53:32.075Z,142.907,142.908
2023-12-18T19:53:34.172Z,142.898,142.899
2023-12-18T19:53:36.253Z,142.897,142.894
2023-12-18T19:53:40.403Z,142.894,142.895
2023-12-18T19:53:42.487Z,142.893,142.894
2023-12-18T19:53:44.598Z,142.892,142.891
2023-12-18T19:53:46.681Z,142.888,142.89
2023-12-18T19:53:53.950Z,142.89,142.891
2023-12-18T19:53:58.122Z,142.891,142.892
2023-12-18T19:54:00.214Z,142.896,142.898
2023-12-18T19:54:03.470Z,142.897,142.9
2023-12-18T19:54:07.679Z,142.898,142.904
2023-12-18T19:54:09.768Z,142.903,142.903
2023-12-18T19:54:11.888Z,142.902,142.904
2023-12-18T19:54:13.983Z,142.901,142.903
2023-12-18T19:54:21.271Z,142.902,142.905
2023-12-18T19:54:26.516Z,142.903,142.903
2023-12-18T19:54:30.684Z,142.904,142.906
2023-12-18T19:54:32.775Z,142.903,142.904
2023-12-18T19:54:39.051Z,142.902,142.905
2023-12-18T19:54:43.245Z,142.901,142.903
2023-12-18T19:54:45.334Z,142.902,142.91
2023-12-18T19:54:49.517Z,142.913,142.917
2023-12-18T19:54:51.648Z,142.914,142.913
2023-12-18T19:54:53.831Z,142.918,142.92
2023-12-18T19:55:03.128Z,142.917,142.919
2023-12-18T19:55:13.600Z,142.918,142.92
2023-12-18T19:55:19.886Z,142.91,142.913
2023-12-18T19:55:24.064Z,142.919,142.92
2023-12-18T19:55:28.239Z,142.918,142.921
2023-12-18T19:55:30.329Z,142.92,142.922
2023-12-18T19:55:36.621Z,142.929,142.931
2023-12-18T19:55:38.699Z,142.93,142.932
2023-12-18T19:55:44.268Z,142.928,142.921
2023-12-18T19:55:50.595Z,142.918,142.931
2023-12-18T19:55:56.909Z,142.929,142.93
2023-12-18T19:56:01.092Z,142.928,142.931
2023-12-18T19:56:03.185Z,142.929,142.93
2023-12-18T19:56:05.273Z,142.928,142.932
2023-12-18T19:56:13.630Z,142.931,142.933
2023-12-18T19:56:15.712Z,142.93,142.931
2023-12-18T19:56:17.804Z,142.928,142.93
2023-12-18T19:56:20.636Z,142.932,142.934
2023-12-18T19:56:24.057Z,142.931,142.938
2023-12-18T19:56:30.387Z,142.935,142.932
2023-12-18T19:56:32.464Z,142.929,142.931
2023-12-18T19:56:37.462Z,142.928,142.93
2023-12-18T19:56:39.557Z,142.927,142.929
2023-12-18T19:56:41.746Z,142.931,142.933
2023-12-18T19:56:44.996Z,142.93,142.932
2023-12-18T19:56:58.592Z,142.932,142.934
2023-12-18T19:57:06.029Z,142.931,142.938
2023-12-18T19:57:08.123Z,142.935,142.941
2023-12-18T19:57:10.210Z,142.938,142.94
2023-12-18T19:57:13.302Z,142.939,142.941
2023-12-18T19:57:15.395Z,142.938,142.94
2023-12-18T19:57:22.776Z,142.929,142.93
2023-12-18T19:57:25.863Z,142.93,142.932
2023-12-18T19:57:30.059Z,142.924,142.929
2023-12-18T19:57:35.375Z,142.927,142.93
2023-12-18T19:57:54.292Z,142.928,142.939
2023-12-18T19:57:56.391Z,142.927,142.929
2023-12-18T19:58:00.626Z,142.928,142.928
2023-12-18T19:58:02.722Z,142.924,142.927
2023-12-18T19:58:04.809Z,142.922,142.923
2023-12-18T19:58:06.914Z,142.925,142.927
2023-12-18T19:58:11.093Z,142.924,142.924
2023-12-18T19:58:17.394Z,142.912,142.913
2023-12-18T19:58:21.576Z,142.911,142.912
2023-12-18T19:58:23.687Z,142.91,142.913
2023-12-18T19:58:35.243Z,142.909,142.911
2023-12-18T19:58:39.432Z,142.908,142.91
2023-12-18T19:58:43.619Z,142.9,142.909
2023-12-18T19:58:54.009Z,142.896,142.902
2023-12-18T19:58:58.190Z,142.897,142.898
2023-12-18T19:59:00.294Z,142.893,142.899
2023-12-18T19:59:02.375Z,142.89,142.892
2023-12-18T19:59:04.448Z,142.891,142.893
2023-12-18T19:59:09.928Z,142.89,142.891
2023-12-18T19:59:14.854Z,142.899,142.892
2023-12-18T19:59:20.386Z,142.89,142.893
2023-12-18T19:59:22.475Z,142.891,142.889
2023-12-18T19:59:24.583Z,142.887,142.89
2023-12-18T19:59:26.693Z,142.889,142.891
2023-12-18T19:59:31.656Z,142.888,142.889
2023-12-18T19:59:37.214Z,142.887,142.888
2023-12-18T19:59:39.318Z,142.886,142.889
2023-12-18T19:59:44.256Z,142.885,142.887
2023-12-18T19:59:46.347Z,142.886,142.888
2023-12-18T19:59:48.456Z,142.884,142.887
2023-12-18T19:59:50.555Z,142.886,142.888
2023-12-18T19:59:54.003Z,142.885,142.887
2023-12-18T20:00:00.303Z,142.886,142.888
2023-12-18T20:00:02.403Z,142.887,142.89
2023-12-18T20:00:04.489Z,142.889,142.893
2023-12-18T20:00:06.596Z,142.891,142.895
2023-12-18T20:00:10.820Z,142.892,142.894
2023-12-18T20:00:12.918Z,142.902,142.903
2023-12-18T20:00:15.033Z,142.901,142.904
2023-12-18T20:00:17.808Z,142.899,142.902
2023-12-18T20:00:21.996Z,142.898,142.901
2023-12-18T20:00:24.088Z,142.9,142.902
2023-12-18T20:00:26.176Z,142.901,142.901
2023-12-18T20:00:28.255Z,142.9,142.904
2023-12-18T20:00:30.347Z,142.901,142.902
2023-12-18T20:00:32.421Z,142.902,142.904
2023-12-18T20:00:35.985Z,142.901,142.902
2023-12-18T20:00:38.080Z,142.9,142.901
2023-12-18T20:00:40.168Z,142.899,142.902
2023-12-18T20:00:42.263Z,142.901,142.903
2023-12-18T20:00:46.452Z,142.9,142.904
2023-12-18T20:00:59.192Z,142.902,142.906
2023-12-18T20:01:01.301Z,142.903,142.903
2023-12-18T20:01:03.383Z,142.902,142.905
2023-12-18T20:01:07.548Z,142.903,142.904
2023-12-18T20:01:11.709Z,142.902,142.902
2023-12-18T20:01:13.806Z,142.901,142.903
2023-12-18T20:01:15.887Z,142.899,142.901
2023-12-18T20:01:26.386Z,142.901,142.903
2023-12-18T20:01:33.282Z,142.9,142.902
2023-12-18T20:01:43.208Z,142.902,142.906
2023-12-18T20:01:47.395Z,142.903,142.903
2023-12-18T20:01:49.479Z,142.902,142.904
2023-12-18T20:01:52.309Z,142.9,142.903
2023-12-18T20:01:54.404Z,142.902,142.904
2023-12-18T20:01:56.487Z,142.901,142.903
2023-12-18T20:01:58.584Z,142.902,142.904
2023-12-18T20:02:04.865Z,142.9,142.903
2023-12-18T20:02:13.230Z,142.899,142.902
2023-12-18T20:02:15.317Z,142.905,142.901
2023-12-18T20:02:17.400Z,142.906,142.908
2023-12-18T20:02:19.485Z,142.902,142.909
2023-12-18T20:02:21.583Z,142.905,142.905
2023-12-18T20:02:23.673Z,142.906,142.907
2023-12-18T20:02:25.762Z,142.909,142.911
2023-12-18T20:02:27.875Z,142.91,142.912
2023-12-18T20:02:29.958Z,142.911,142.914
2023-12-18T20:02:36.245Z,142.91,142.912
2023-12-18T20:02:44.632Z,142.911,142.913
2023-12-18T20:02:52.383Z,142.91,142.912
2023-12-18T20:02:55.112Z,142.911,142.913
2023-12-18T20:03:03.616Z,142.908,142.91
2023-12-18T20:03:18.404Z,142.907,142.909
2023-12-18T20:03:24.710Z,142.905,142.907
2023-12-18T20:03:27.871Z,142.906,142.908
2023-12-18T20:03:33.045Z,142.907,142.909
2023-12-18T20:03:36.273Z,142.905,142.907
2023-12-18T20:03:38.362Z,142.904,142.905
2023-12-18T20:03:43.471Z,142.905,142.907
2023-12-18T20:03:48.865Z,142.906,142.908
2023-12-18T20:03:53.045Z,142.905,142.907
2023-12-18T20:04:02.357Z,142.907,142.909
2023-12-18T20:04:04.437Z,142.908,142.91
2023-12-18T20:04:06.527Z,142.909,142.913
2023-12-18T20:04:08.612Z,142.907,142.91
2023-12-18T20:04:16.068Z,142.908,142.912
2023-12-18T20:04:20.289Z,142.91,142.913
2023-12-18T20:04:24.465Z,142.911,142.916
2023-12-18T20:04:28.655Z,142.913,142.915
2023-12-18T20:04:32.836Z,142.911,142.913
2023-12-18T20:04:34.935Z,142.91,142.911
